PersonID,weight,hhsize,childnum,faminc,faminc25K,income,employed,fulltime,spousepr,spousemp,male,married,age,age2,age15_40,age41_60,age61_85,bachigher,white,metro,diaryday,Sunday,holiday,weekearn,weekwordur,hhchild,ohhchild,t1,t2,t3,t4,number_chosen
3020,0.345411985,1,0,14,0,87.5,1,1,0,0,1,0,54,2916,0,1,0,1,1,1,7,0,0,1403.84,45,0,0,15,0,0,5,2
3021,0.295500318,1,0,12,0,55.0,0,0,0,0,0,1,77,5929,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,145,0,30,2
3023,0.932409829,4,2,16,0,150.0,0,0,0,0,1,0,15,225,1,0,0,0,1,1,7,0,0,-1.0,-1,1,0,1,100,0,33,3
3024,1.251642173,7,5,7,1,22.5,0,0,0,0,1,0,16,256,1,0,0,0,1,1,1,1,0,-1.0,-1,1,0,0,0,180,5,2
3025,0.387633038,1,0,6,1,17.5,0,0,0,0,0,0,57,3249,0,1,0,0,1,1,1,1,0,-1.0,-1,0,0,60,60,35,111,4
3026,0.843109679,3,0,11,0,45.0,0,0,0,0,0,0,76,5776,0,0,1,0,0,0,1,1,0,-1.0,-1,0,0,60,0,0,0,1
3027,0.270857467,1,0,16,0,150.0,0,0,0,0,0,0,63,3969,0,0,1,1,0,1,1,1,0,-1.0,-1,0,0,0,420,0,150,2
3028,0.626044489,2,0,16,0,150.0,1,1,1,1,1,1,54,2916,0,1,0,0,1,1,1,1,0,1615.38,64,0,0,0,113,210,35,3
3029,0.634330318,5,2,16,0,150.0,1,1,0,0,0,0,36,1296,1,0,0,1,1,1,1,1,0,923.07,40,1,1,75,100,115,60,4
3030,0.418998689,1,0,3,1,8.75,0,0,0,0,0,0,79,6241,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,30,0,85,2
3031,0.330161952,4,2,15,0,125.0,1,1,1,0,1,1,33,1089,1,0,0,1,1,1,7,0,0,2884.61,55,1,1,0,60,360,0,2
3032,0.401702238,1,0,10,0,37.5,1,1,0,0,0,0,22,484,1,0,0,0,1,1,1,1,0,673.07,40,0,0,0,80,15,35,3
3033,0.414495379,1,0,12,0,55.0,1,0,0,0,1,0,58,3364,0,1,0,0,1,0,7,0,0,-1.0,32,0,0,240,0,0,0,1
3034,0.198236207,1,0,7,1,22.5,0,0,0,0,0,0,85,7225,0,0,1,1,1,0,1,1,0,-1.0,-1,0,0,0,120,0,45,2
3036,0.647176135,3,0,13,0,67.5,0,0,1,0,1,1,70,4900,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,10,0,30,2
3037,0.894784258,5,3,9,0,32.5,1,1,1,0,1,1,35,1225,1,0,0,0,1,1,7,0,0,1200.0,48,1,1,90,525,0,30,3
3038,0.63211582,2,1,5,1,13.75,1,0,0,0,1,0,17,289,1,0,0,0,1,0,7,0,0,200.0,-1,1,0,0,625,150,20,3
3040,0.278506456,1,0,11,0,45.0,0,0,0,0,1,0,79,6241,0,0,1,0,1,0,7,0,0,-1.0,-1,0,0,0,175,0,60,2
3041,0.948596167,5,3,15,0,125.0,0,0,0,0,0,0,17,289,1,0,0,0,1,1,7,0,0,-1.0,-1,1,0,5,10,60,49,4
3042,0.721599533,2,0,14,0,87.5,1,0,1,0,0,1,63,3969,0,0,1,0,1,0,7,0,0,423.0,32,0,0,60,340,160,270,4
3043,0.54798371,6,3,16,0,150.0,1,1,1,1,1,1,50,2500,0,1,0,1,1,1,1,1,0,2403.84,45,1,1,165,0,0,45,2
3044,0.970597376,4,1,10,0,37.5,1,1,1,0,1,1,48,2304,0,1,0,0,1,1,1,1,0,506.4,58,1,1,45,180,15,0,3
3045,0.366720592,2,0,9,0,32.5,1,0,1,0,1,1,76,5776,0,0,1,0,1,1,1,1,0,-1.0,15,0,0,0,160,0,60,2
3046,1.701758216,2,0,9,0,32.5,1,1,1,1,1,1,50,2500,0,1,0,0,0,1,7,0,0,415.38,40,0,0,130,0,0,20,2
3047,0.85759262,3,1,13,0,67.5,0,0,0,0,0,0,15,225,1,0,0,0,1,1,1,1,0,-1.0,-1,1,0,120,210,0,120,3
3048,0.318917613,1,0,7,1,22.5,0,0,0,0,1,0,77,5929,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,20,0,75,2
3049,1.038414157,6,3,13,0,67.5,1,0,1,1,0,1,34,1156,1,0,0,0,1,1,7,0,0,126.0,8,1,1,45,80,0,35,3
3050,0.277805518,3,1,15,0,125.0,1,1,1,1,1,1,38,1444,1,0,0,1,1,1,7,0,0,1192.3,41,1,1,40,85,0,60,3
3051,0.304420487,4,2,14,0,87.5,1,1,1,1,1,1,32,1024,1,0,0,1,0,1,7,0,0,942.3,45,1,1,0,230,0,30,2
3052,0.284239005,4,2,13,0,67.5,1,1,1,1,1,1,35,1225,1,0,0,0,1,1,1,1,0,1080.0,45,1,1,0,80,0,120,2
3053,1.229808347,3,0,10,0,37.5,0,0,1,1,1,0,27,729,1,0,0,0,1,1,7,0,0,-1.0,-1,0,0,0,355,0,45,2
3054,0.926373855,2,0,6,1,17.5,1,1,0,0,1,0,31,961,1,0,0,0,1,1,7,0,0,785.0,45,0,0,30,0,0,20,2
3055,0.897915155,2,0,16,0,150.0,1,1,1,1,0,1,34,1156,1,0,0,1,1,1,1,1,0,2470.0,40,0,0,0,45,0,30,2
3056,0.321282822,3,1,15,0,125.0,1,1,1,1,1,1,33,1089,1,0,0,1,1,1,1,1,0,1461.53,45,1,1,0,20,240,0,2
3057,0.758120208,1,0,1,1,2.5,0,0,0,0,1,0,23,529,1,0,0,0,1,1,7,0,0,-1.0,-1,0,0,90,185,0,60,3
3058,0.728246971,2,0,15,0,125.0,1,1,1,1,0,1,56,3136,0,1,0,1,1,1,7,0,0,1826.92,50,0,0,45,0,0,170,2
3059,1.388990514,2,0,15,0,125.0,1,1,0,0,0,0,19,361,1,0,0,0,0,1,1,1,0,456.8,40,0,0,0,285,90,35,3
3060,0.244451088,5,3,15,0,125.0,1,1,1,1,1,1,38,1444,1,0,0,1,1,1,1,1,0,1923.07,45,1,1,0,15,60,0,2
3061,0.412871997,2,0,12,0,55.0,1,1,1,1,0,1,60,3600,0,1,0,1,1,1,1,1,0,1000.0,70,0,0,10,150,0,45,3
3062,0.856948958,2,0,14,0,87.5,1,1,1,0,1,0,49,2401,0,1,0,1,0,1,1,1,0,2884.61,35,0,0,20,0,150,15,3
3063,0.470880721,2,0,7,1,22.5,0,0,1,0,1,1,76,5776,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,0,170,0,80,2
3064,0.662130321,2,0,16,0,150.0,1,0,1,1,0,1,67,4489,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,30,285,385,115,4
3066,0.540609201,1,0,13,0,67.5,0,0,0,0,0,0,75,5625,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,196,0,0,75,2
3067,0.597236704,6,4,15,0,125.0,0,0,1,1,0,1,40,1600,1,0,0,1,1,1,7,0,0,-1.0,-1,1,1,10,110,390,200,4
3068,0.251790399,1,0,14,0,87.5,0,0,0,0,1,0,74,5476,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,90,1
3069,1.176602956,4,1,15,0,125.0,0,0,0,0,1,0,17,289,1,0,0,0,1,1,7,0,0,-1.0,-1,1,0,0,0,0,30,1
3070,0.485259112,3,2,15,0,125.0,1,1,0,0,1,0,28,784,1,0,0,0,1,1,7,0,0,1750.0,40,1,1,0,0,655,20,2
3071,0.353496795,3,1,13,0,67.5,1,1,1,1,1,1,29,841,1,0,0,1,1,0,1,1,0,1153.84,55,1,1,0,222,115,65,3
3072,0.817611987,2,1,6,1,17.5,1,0,0,0,0,0,17,289,1,0,0,0,0,1,1,1,0,104.0,13,1,0,0,45,0,45,2
3073,0.411333902,1,0,8,0,27.5,0,0,0,0,0,0,66,4356,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,0,0,60,1
3074,0.30066292,1,0,13,0,67.5,1,1,0,0,0,0,62,3844,0,0,1,1,1,1,1,1,0,1000.0,65,0,0,137,15,0,175,3
3075,0.297075001,3,1,10,0,37.5,1,1,0,0,0,0,46,2116,0,1,0,0,1,1,7,0,0,807.69,50,1,0,0,600,0,60,2
3077,0.259991275,1,0,9,0,32.5,1,0,0,0,0,0,62,3844,0,0,1,0,0,1,7,0,0,480.76,25,0,0,20,0,0,105,2
3078,0.510937649,3,1,16,0,150.0,0,0,1,1,0,1,35,1225,1,0,0,1,1,1,1,1,0,-1.0,-1,1,1,60,0,0,60,2
3079,0.243181027,1,0,9,0,32.5,0,0,0,0,1,0,80,6400,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,60,300,0,30,3
3080,0.578873002,2,0,14,0,87.5,0,0,1,0,1,0,61,3721,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,170,30,0,2
3081,0.243388584,1,0,6,1,17.5,0,0,0,0,1,0,66,4356,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,155,0,0,30,2
3082,0.59955754,5,3,13,0,67.5,0,0,1,1,0,1,46,2116,0,1,0,1,0,1,7,0,0,-1.0,-1,1,1,140,0,0,30,2
3083,0.706992534,1,0,11,0,45.0,1,1,0,0,0,0,27,729,1,0,0,1,1,1,1,1,0,829.2,40,0,0,45,285,0,120,3
3084,0.707028729,4,1,8,0,27.5,1,1,1,0,1,1,51,2601,0,1,0,0,1,1,1,1,0,760.0,44,1,1,0,150,0,50,2
3085,0.468278038,1,0,7,1,22.5,0,0,0,0,0,0,80,6400,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,0,0,10,1
3086,0.843572797,2,0,6,1,17.5,1,0,1,0,1,1,55,3025,0,1,0,0,0,1,1,1,0,350.0,27,0,0,10,130,0,30,3
3087,1.116780494,2,0,7,1,22.5,1,1,0,0,0,0,29,841,1,0,0,0,1,0,1,1,0,537.5,38,0,0,0,360,0,100,2
3088,0.259357048,5,3,16,0,150.0,1,1,1,1,0,1,45,2025,0,1,0,1,1,1,1,1,0,2115.38,40,1,1,0,0,240,0,1
3089,0.323412916,1,0,8,0,27.5,0,0,0,0,0,0,80,6400,0,0,1,0,0,1,1,1,0,-1.0,-1,0,0,0,393,0,62,2
3090,1.179959392,2,0,15,0,125.0,1,1,1,1,0,0,25,625,1,0,0,1,1,1,1,1,0,873.9,42,0,0,0,20,190,92,3
3091,1.23693594,5,2,11,0,45.0,1,0,0,0,1,0,17,289,1,0,0,0,1,1,1,1,0,75.0,12,1,0,0,20,614,11,3
3094,0.560416126,2,0,16,0,150.0,0,0,1,1,0,1,63,3969,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,0,30,120,30,3
3095,0.306928898,1,0,8,0,27.5,1,1,0,0,1,0,59,3481,0,1,0,0,0,0,1,1,0,500.0,40,0,0,0,325,0,0,1
3096,0.354594597,3,1,16,0,150.0,1,1,1,1,1,1,46,2116,0,1,0,1,1,1,7,0,0,-1.0,60,1,1,0,105,0,60,2
3097,0.283325059,2,0,10,0,37.5,0,0,1,1,0,1,60,3600,0,1,0,0,1,1,7,0,0,-1.0,-1,0,0,0,60,120,60,3
3098,0.336928136,4,2,14,0,87.5,1,1,1,1,0,1,38,1444,1,0,0,0,1,0,1,1,0,520.0,40,1,1,0,200,0,170,2
3099,0.501104167,1,0,11,0,45.0,1,1,0,0,1,0,56,3136,0,1,0,0,1,1,1,1,0,1032.0,40,0,0,0,0,0,20,1
3100,0.563126388,2,0,15,0,125.0,1,0,1,1,1,1,75,5625,0,0,1,1,1,1,7,0,0,634.61,20,0,0,0,0,0,45,1
3101,0.3532863,2,1,5,1,13.75,0,0,0,0,0,0,65,4225,0,0,1,0,0,1,7,0,0,-1.0,-1,1,0,0,0,0,10,1
3102,0.416978049,1,0,14,0,87.5,1,1,0,0,1,0,61,3721,0,0,1,0,1,1,7,0,0,-1.0,50,0,0,32,0,0,12,2
3103,0.22684072,1,0,9,0,32.5,1,1,0,0,1,0,79,6241,0,0,1,0,1,1,1,1,0,780.0,40,0,0,210,90,0,75,3
3104,0.24906233,4,2,14,0,87.5,1,1,1,1,0,1,41,1681,0,1,0,0,1,1,1,1,0,769.23,45,1,1,0,110,0,80,2
3105,0.285782854,4,2,16,0,150.0,1,1,1,1,0,0,45,2025,0,1,0,1,1,1,1,1,0,884.61,50,1,1,0,576,0,102,2
3106,0.592487218,2,0,7,1,22.5,0,0,1,0,0,1,68,4624,0,0,1,0,1,0,7,0,0,-1.0,-1,0,0,0,0,180,0,1
3107,0.647161761,4,1,13,0,67.5,1,1,1,1,1,1,33,1089,1,0,0,0,1,1,7,0,0,1000.0,38,1,1,90,75,0,40,3
3108,0.437865908,2,0,11,0,45.0,0,0,1,0,1,1,70,4900,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,0,435,60,0,2
3109,0.242889393,1,0,8,0,27.5,0,0,0,0,0,0,85,7225,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,290,0,30,2
3110,0.432625383,1,0,7,1,22.5,1,1,0,0,1,0,40,1600,1,0,0,0,1,1,1,1,0,480.0,40,0,0,5,30,45,20,4
3111,0.338962049,1,0,8,0,27.5,0,0,0,0,0,0,80,6400,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,90,0,0,1
3112,0.552611882,6,1,7,1,22.5,0,0,1,1,0,1,71,5041,0,0,1,0,1,1,1,1,0,-1.0,-1,1,0,120,30,0,20,3
3113,1.370617838,5,0,14,0,87.5,1,1,1,1,0,1,50,2500,0,1,0,0,1,1,7,0,0,600.0,40,0,0,0,30,120,70,3
3114,0.289761014,1,0,8,0,27.5,1,1,0,0,1,0,53,2809,0,1,0,0,0,1,1,1,0,440.0,40,0,0,0,0,0,90,1
3115,0.33894857,3,1,15,0,125.0,1,1,1,1,0,1,54,2916,0,1,0,1,1,0,7,0,0,1153.84,40,1,1,60,110,210,75,4
3116,0.282399953,1,0,3,1,8.75,0,0,0,0,1,0,80,6400,0,0,1,0,1,0,7,0,0,-1.0,-1,0,0,50,0,0,0,1
3117,0.515414924,1,0,14,0,87.5,1,1,0,0,1,0,30,900,1,0,0,1,0,1,7,0,0,-1.0,50,0,0,32,100,130,140,4
3118,0.296379782,1,0,7,1,22.5,0,0,0,0,1,0,79,6241,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,90,0,0,0,1
3119,0.53526343,6,4,15,0,125.0,1,1,1,0,1,1,29,841,1,0,0,1,1,1,1,1,0,2173.07,45,1,1,5,105,0,20,3
3120,0.654587396,2,0,16,0,150.0,1,1,1,1,0,1,56,3136,0,1,0,0,1,0,1,1,0,2307.69,-1,0,0,0,0,95,25,2
3121,0.356060399,1,0,9,0,32.5,0,0,0,0,0,0,80,6400,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,0,150,0,62,2
3122,0.444728635,2,0,12,0,55.0,1,1,1,1,1,1,65,4225,0,0,1,1,1,0,7,0,0,-1.0,45,0,0,0,150,0,0,1
3123,0.425913812,2,0,12,0,55.0,0,0,0,0,1,0,67,4489,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,0,0,60,1
3124,0.388867804,4,2,15,0,125.0,1,1,1,1,0,1,50,2500,0,1,0,1,1,1,1,1,0,-1.0,47,1,1,105,300,0,60,3
3125,0.485560283,2,0,8,0,27.5,0,0,0,0,1,0,71,5041,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,10,0,0,350,2
3126,0.589019243,2,0,10,0,37.5,1,1,1,0,0,1,69,4761,0,0,1,0,1,0,1,1,0,-1.0,-1,0,0,0,240,0,120,2
3128,0.507475286,3,2,10,0,37.5,1,1,0,0,0,0,32,1024,1,0,0,0,0,1,1,1,0,393.75,35,1,1,5,35,75,204,4
3129,0.624524272,2,0,13,0,67.5,1,1,0,0,1,0,32,1024,1,0,0,0,0,1,1,1,0,700.0,64,0,0,0,0,0,15,1
3131,0.275936152,3,1,15,0,125.0,1,1,1,1,1,0,42,1764,0,1,0,1,1,1,7,0,0,2307.69,40,1,1,0,10,300,30,3
3132,0.587573608,2,0,13,0,67.5,0,0,1,0,0,1,78,6084,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,0,0,90,1
3133,2.052331751,4,0,15,0,125.0,1,0,0,0,0,0,21,441,1,0,0,0,1,1,7,0,0,160.0,25,0,0,0,30,0,70,2
3134,0.849637459,2,0,10,0,37.5,1,1,1,0,0,1,44,1936,0,1,0,0,1,1,1,1,0,880.0,40,0,0,0,0,0,60,1
3135,0.500405341,3,1,11,0,45.0,1,1,1,0,1,0,34,1156,1,0,0,0,1,0,1,1,0,640.0,40,1,1,25,256,0,165,3
3136,0.215876337,1,0,10,0,37.5,0,0,0,0,0,0,70,4900,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,8,155,120,100,4
3137,0.22529436,1,0,7,1,22.5,0,0,0,0,0,0,71,5041,0,0,1,1,0,1,7,0,0,-1.0,-1,0,0,0,180,0,30,2
3138,0.324288931,4,2,16,0,150.0,1,1,1,1,1,1,47,2209,0,1,0,1,1,1,1,1,0,-1.0,45,1,1,0,90,120,0,2
3139,0.336119472,1,0,10,0,37.5,1,1,0,0,0,0,52,2704,0,1,0,0,1,1,7,0,0,769.23,40,0,0,0,110,685,60,3
3140,1.266701423,2,0,15,0,125.0,1,1,1,1,0,1,25,625,1,0,0,0,1,1,1,1,0,760.0,40,0,0,0,45,0,60,2
3141,0.172027279,1,0,11,0,45.0,1,1,0,0,0,0,69,4761,0,0,1,0,1,1,7,0,0,2307.69,40,0,0,6,0,0,60,2
3142,0.398082439,1,0,3,1,8.75,1,1,0,0,0,0,20,400,1,0,0,0,0,1,1,1,0,536.0,40,0,0,0,40,15,65,3
3144,0.886677807,2,0,6,1,17.5,1,0,1,0,0,1,67,4489,0,0,1,0,1,0,1,1,0,228.0,24,0,0,0,12,48,195,3
3145,0.818742478,2,0,14,0,87.5,0,0,1,0,0,1,75,5625,0,0,1,0,1,0,7,0,0,-1.0,-1,0,0,0,255,0,0,1
3146,1.104914285,2,0,14,0,87.5,1,0,1,1,0,1,59,3481,0,1,0,1,1,1,7,0,0,125.0,20,0,0,0,80,120,175,3
3147,0.675105247,2,0,8,0,27.5,1,1,0,0,0,0,25,625,1,0,0,1,1,0,7,0,0,250.0,40,0,0,0,0,40,110,2
3148,0.365982665,2,0,15,0,125.0,1,1,1,1,0,1,52,2704,0,1,0,1,1,1,1,1,0,1984.0,60,0,0,0,135,330,125,3
3149,0.886115852,2,0,14,0,87.5,1,0,1,1,0,1,69,4761,0,0,1,0,1,1,7,0,0,1200.0,30,0,0,0,85,0,60,2
3150,0.209709816,1,0,11,0,45.0,1,1,0,0,0,0,51,2601,0,1,0,0,0,1,1,1,0,612.0,40,0,0,0,0,20,180,2
3151,1.332596512,4,2,12,0,55.0,1,0,0,0,0,0,20,400,1,0,0,0,0,1,7,0,0,375.0,20,1,0,35,267,90,15,4
3152,0.713171956,2,0,16,0,150.0,1,1,1,1,0,1,59,3481,0,1,0,0,1,1,1,1,0,1100.0,40,0,0,0,155,280,90,3
3153,0.621772094,2,0,9,0,32.5,1,1,1,0,1,1,69,4761,0,0,1,0,1,0,7,0,0,-1.0,45,0,0,0,0,0,300,1
3154,2.163231263,6,0,13,0,67.5,1,1,1,1,0,1,24,576,1,0,0,0,1,0,1,1,0,-1.0,40,0,0,0,10,20,31,3
3155,1.115779723,3,0,8,0,27.5,0,0,1,1,1,0,50,2500,0,1,0,0,0,1,7,0,0,-1.0,-1,0,0,0,0,0,60,1
3156,0.562804233,3,1,9,0,32.5,1,1,1,1,0,1,30,900,1,0,0,1,0,1,7,0,0,865.0,40,1,1,185,0,0,0,1
3157,1.244766846,2,0,14,0,87.5,1,1,1,1,0,1,27,729,1,0,0,1,1,1,1,1,0,961.53,40,0,0,70,55,0,100,3
3159,0.914700606,4,2,16,0,150.0,0,0,0,0,1,0,15,225,1,0,0,0,1,1,7,0,0,-1.0,-1,1,0,3,140,180,5,4
3160,0.748832762,2,0,16,0,150.0,1,1,1,1,1,1,34,1156,1,0,0,0,1,1,1,1,0,1125.0,35,0,0,150,180,0,120,3
3161,1.095326953,2,0,11,0,45.0,1,1,0,0,1,0,34,1156,1,0,0,0,1,1,7,0,0,346.15,40,0,0,0,0,0,20,1
3162,2.574157186,4,0,16,0,150.0,1,1,0,0,0,0,22,484,1,0,0,0,1,1,7,0,0,645.75,35,0,0,0,0,45,60,2
3163,0.513396166,1,0,1,1,2.5,1,1,0,0,1,0,35,1225,1,0,0,0,1,1,7,0,0,-1.0,40,0,0,5,0,0,50,2
3164,0.29204122,1,0,12,0,55.0,1,0,0,0,0,0,80,6400,0,0,1,0,1,1,7,0,0,650.0,25,0,0,135,120,0,90,3
3166,0.266631916,1,0,10,0,37.5,0,0,0,0,0,0,80,6400,0,0,1,1,1,1,1,1,0,-1.0,-1,0,0,55,15,240,30,4
3167,2.586865166,4,0,16,0,150.0,1,1,0,0,0,0,29,841,1,0,0,1,0,1,7,0,0,1076.92,35,0,0,0,60,150,150,3
3168,0.70239497,1,0,14,0,87.5,1,1,0,0,0,0,57,3249,0,1,0,1,1,1,1,1,0,1250.0,45,0,0,50,0,120,75,3
3169,1.707469369,8,4,15,0,125.0,1,0,0,0,1,0,17,289,1,0,0,0,1,1,7,0,0,-1.0,-1,1,0,5,0,40,430,3
3170,0.613716371,2,0,8,0,27.5,1,1,0,0,1,0,47,2209,0,1,0,1,1,1,1,1,0,384.61,40,0,0,15,120,0,15,3
3171,0.344754272,4,2,15,0,125.0,1,1,1,1,1,1,35,1225,1,0,0,1,1,1,7,0,0,1057.69,58,1,1,0,0,15,15,2
3172,0.417314644,3,1,16,0,150.0,1,1,1,1,0,1,38,1444,1,0,0,1,0,1,1,1,0,2884.61,40,1,1,0,90,0,50,2
3173,0.295044882,1,0,13,0,67.5,0,0,0,0,1,0,62,3844,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,30,0,0,0,1
3174,0.841127688,2,0,8,0,27.5,1,0,1,0,0,1,79,6241,0,0,1,0,1,1,1,1,0,480.76,-1,0,0,0,492,0,60,2
3175,0.392184817,3,2,2,1,6.25,1,0,0,0,0,0,29,841,1,0,0,0,1,1,7,0,0,40.0,25,1,1,0,30,0,105,2
3176,0.527831318,4,1,14,0,87.5,1,1,1,1,1,1,50,2500,0,1,0,1,1,1,7,0,0,875.0,-1,1,1,0,135,90,15,3
3177,0.646758943,2,0,13,0,67.5,0,0,1,0,1,1,75,5625,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,0,20,120,0,2
3178,0.355551646,3,1,13,0,67.5,1,0,1,1,0,1,44,1936,0,1,0,1,1,1,1,1,0,-1.0,34,1,1,60,305,0,115,3
3179,0.930398635,1,0,1,1,2.5,1,1,0,0,0,0,27,729,1,0,0,1,1,1,7,0,0,1634.61,37,0,0,0,0,0,50,1
3180,0.298695043,1,0,14,0,87.5,1,0,0,0,1,0,77,5929,0,0,1,1,1,1,7,0,0,-1.0,15,0,0,65,93,130,50,4
3181,0.677260582,5,3,9,0,32.5,1,1,1,1,0,0,36,1296,1,0,0,0,1,0,7,0,0,390.0,40,1,1,0,0,0,90,1
3182,0.590553583,2,0,5,1,13.75,0,0,0,0,0,0,62,3844,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,30,0,45,0,2
3183,0.438322189,2,0,14,0,87.5,0,0,1,0,1,1,66,4356,0,0,1,0,0,1,7,0,0,-1.0,-1,0,0,5,330,0,90,3
3184,0.257813272,1,0,14,0,87.5,1,1,0,0,0,0,61,3721,0,0,1,1,0,1,7,0,0,2076.92,38,0,0,0,15,0,120,2
3185,0.806380907,2,0,13,0,67.5,1,1,1,1,0,1,29,841,1,0,0,0,1,1,1,1,0,690.0,58,0,0,0,20,0,75,2
3186,0.617312094,3,0,16,0,150.0,0,0,0,0,0,0,73,5329,0,0,1,0,1,1,1,1,0,-1.0,-1,0,0,0,125,0,90,2
3187,0.280501368,1,0,9,0,32.5,0,0,0,0,1,0,67,4489,0,0,1,1,1,1,7,0,0,-1.0,-1,0,0,30,0,0,0,1
3188,0.17281256,2,1,7,1,22.5,1,0,0,0,0,0,49,2401,0,1,0,0,0,1,7,0,0,420.0,28,1,1,30,40,180,60,4
3189,0.704693432,3,1,13,0,67.5,1,0,1,1,0,1,28,784,1,0,0,0,1,1,1,1,0,533.12,32,1,1,0,0,240,60,2
3190,0.213061017,1,0,7,1,22.5,0,0,0,0,0,0,70,4900,0,0,1,0,1,1,7,0,0,-1.0,-1,0,0,5,390,0,35,3
3191,0.202302397,1,0,5,1,13.75,0,0,0,0,1,0,64,4096,0,0,1,0,0,1,1,1,0,-1.0,-1,0,0,105,0,0,105,2
3192,0.35238199,2,0,11,0,45.0,0,0,1,0,0,1,63,3969,0,0,1,0,0,0,1,1,0,-1.0,-1,0,0,0,142,0,70,2
